Song Name,Genre,Lyrics
花容瘦,古风,"作曲 : JNeL千千
作词 : JNeL千千
浅浅月色斯人缓缓琴声和
音容笑,情难舍,树下永铭刻
淡淡清香,风儿悠悠轻吟唱
青丝懒,影无常,日月两相望
冬寒凄凄催花残
遥遥望心寒
一夜恍若隔世墙
容颜情几堪
如明月,千重隔
苦涩伊人情奈何
无视浮华重寻他
桃花依旧唱这歌
花凋散,容颜瘦
一世轮回几世情
梦牵绊,不愿醒
一树约定千载绪
浅浅月色 斯人缓缓 琴声和
影犹笑,情难舍,树下永铭刻
淡淡清香,风儿悠悠轻吟唱
青丝懒, 影无常,日月两相望
尘世牵挂,相守一世的代价
轮回去寻他,相遇桃树下
一杯水一生相对
夜夜陶醉手中杯
一段情需要几世轮回
伊人憔悴双目明如水
花凋散,容颜瘦
一世轮回几世情
梦牵绊,不愿醒
一树约定千载绪
花凋散,容颜瘦
一世轮回几世情
梦牵绊,不愿醒
一树约定千载绪

收起"
"此彼绘卷
动画《狐妖小红娘》第二季插曲",古风,"作曲 : 林和夜
作词 : 林和夜
编曲：林和夜

并不遥远的声音

动摇着我本该无情的心

我和你相同吗 不敢轻易地回答

沉默的我任由心里的雨滴落下
这世间从未在乎剑的孤单

为何你却能清晰地了解

为你而生的思念这一瞬决定的心愿

若能有明天我愿陪你看万水千山
让我成为你的双眼
把那世界万千描绘在你面前

像天边南行的飞雁
告别冰冷的从前带你去温暖平原

并不遥远的声音
安慰了我本该疼痛的心

我和你相同吗 好想轻轻地回答

那一天我感觉心里的雪在融化

这世间从未在乎剑的孤单

为何你却能清晰地了解
为你而生的思念这一瞬决定的心愿

若能有明天我愿陪你看万水千山
让我成为你的双眼
把那世界万千描绘在你面前

像天边南行的飞雁
告别冰冷的从前带你去温暖平原

让我成为你的双眼
把那世界万千展现在你面前
像天边南行的飞雁
告别冰冷的从前有你相伴的身边
是最温暖的平原
是最温暖的平原
收起"
灵芝缘,古风,"女 悲一地 落花雨 罗裙轻移
饮一壶 漂泊意 伊人重逢 沙漠里
痛一场 楼台会 彩蝶展翼
叹一声 金玉良缘 真与假 问苍茫大地
男 幕启 幕落 梦蹁跹
转瞬间 光影流转 千百年
女 幕落幕启 命薄总是红颜
男 多少红颜 省省叹息尘世间
女 流连方寸天地间
一遍遍 任那云靴水袖勾尽岁月的侧脸
男 碧草青青花盛开

等待相伴斜阳外
女 和一阙 钗头凤 破镜难圆
歌一曲 长生殿 一舞倾城 起狼烟
惊一梦 牡丹亭 似水流年
爱一回 桃花谢尽化作扇 青丝情断
女 流连方寸天地间
一遍遍 任那云靴水袖勾尽岁月的侧脸
男 碧草青青花盛开 等待相伴斜阳外
女 彩蝶双双久 等待相伴倾斜阳外
女 流连方寸天地间
一遍遍 任那云靴水袖勾尽岁月的侧脸
男 碧草青青花盛开 等待相伴斜阳外
女 彩蝶双双久 等待相伴倾斜阳外
收起"
牡丹江,古风,"作曲 : 杨瑞代
作词 : 方文山
弯成一弯的桥梁 倒映在这湖面上
你从那头瞧这看 月光下 一轮美满
青石板的老街上 你我走过的地方
那段斑驳的砖墙 如今到底啥模样
到不了的都叫做远方
回不去的名字叫家乡
谁在门外唱那首牡丹江 我聆听感伤你声音悠扬
风铃摇晃清脆响 江边的小村庄午睡般安祥
谁在门外唱那首牡丹江 我脚步轻响走向你身旁
思念的光透进窗 银白色的温暖洒在儿时的床

弯成一弯的桥梁 倒映在这湖面上
你从那头瞧这看 月光下 一轮美满
青石板的老街上 你我走过的地方
那段斑驳的砖墙 如今到底啥模样
到不了的都叫做远方
回不去的名字叫家乡
谁在门外唱那首牡丹江 我聆听感伤你声音悠扬
风铃摇晃清脆响 江边的小村庄午睡般安祥
谁在门外唱那首牡丹江 我脚步轻响走向你身旁
思念的光透进窗 银白色的温暖洒在儿时的床
谁在门外唱那首牡丹江 我聆听感伤你声音悠扬
风铃摇晃清脆响 江边的小村庄午睡般安祥
谁在门外唱那首牡丹江 我脚步轻响走向你身旁
思念的光透进窗 银白色的温暖洒在儿时的床
牡丹江弯了几个弯小鱼儿甭上船咱们不稀罕
捞月亮张网补星光给爷爷下酒喝一碗家乡
牡丹江弯了几个弯小虾米甭靠岸咱们没空装
捞月亮张网补星光给姥姥熬汤喝一碗家乡
收起"
小棋童,古风,"作曲 : 丢子
作词 : 墨大筝
大牛且慢 咱 再来一盘 手谈
昨夜受风寒 不是我脚在软
麻雀咿呀乱 叫得人心很烦
东头二狗也观战 笑我一般
大路且漫漫 咱 先走几步看看
低头不见抬头看 拿人手短
李家镇的碗 春花小妹的发簪
有朝一日定叫你 统统归还
听说古人犯难 总爱拍遍栏杆
词人失恋心烦 总爱睡杨柳岸
我娘说 一旦我难过 我都会添很多 的饭
那个今晚 我已吃了十几碗
不知怎么办 不知怎么那个办
观 房梁望穿 这星河瀚翰
扳呐扳扳扳扳
上路扳完下路拆三 手段
他举棋 又不定
抓耳挠腮擦汗
断呐断断断断
黑蛟断首白龙收官 怒斩
斜阳里春家小妹 别起发簪
她眉眼弯弯
算呐算算算算
人活几世能打几番 算盘
有何贪 有何婪
打水偏用竹篮
换呐换换换换
冰糖葫芦一钱换 一串
送春花 能啵一下 啦啦啦啦啦
啦啦啦啦
春花：你是怎么赢的大牛？
施小夏：……嗯……看天上的星星。
春花：你骗人。
施小夏：……吃糖葫芦吗？
春花：不吃！
施小夏：你不吃……那我可就吃啦。
春花：你敢！
施小夏：发簪我都赢回来了，怎么还这么凶……
大爹且慢 咱 先缓一缓 再谈
京城的棋院 家要往南边搬
牛弟哭得惨 见我要翻座山
二狗兄长倒心宽 夸不简单
大道且漫漫 咱 一步一步走完
宛如那棋谱 总得一步步参
书谱竟然叹 两处有情方可断
小小棋童又不安 惶惶不安
听说京城恶歹 总逮棋童来贩
沿街黑店客栈 睡一晚要十万
我娘猜 就算我被卖 也会吃穷他们 的饭
自打今晚 我吃不下小半碗
不知怎么瞒 爹娘骗不过怎么办
望 秋水望穿 这秋水潺潺
翻呐翻翻翻翻
我翻篱笆再淌河滩 河湾
月光满 夜色晚
悄悄呼朋引伴
拦呐拦拦拦拦
远处火把爹娘在喊 定庵
我只能一步一望春家姑娘
她深情款款
关呐关关关关
人活几世也算不完 机关
况且我只是在
十九道里周转
拆呐拆拆拆拆
岁月拆开 西村南门外
老树槐 年轮几载 哎呀呀呀呀
哎呀呀呀

收起"
青竹黄梅雨,古风,"作曲 : 卡其漠
作词 : 千月兔
青竹黄梅雨
——《叶羽千华》专辑收录曲02
作曲：IRiS七叶
作词：千月兔
编曲：卡其漠
演唱：萧影＆IRiS七叶
混音：小吴太太
画师：禾祭
海报：米粒
PV：鲜榨果汁

女：春水初盛春风十里
女：扇面点点黄梅雨
女：花没长堤 门前杨柳依依
女：迎面扑香颜如玉

男：青砖绿瓦一夜凋零
男：落款非墨着绿衣
男：年少风景 困在记忆里
男：寥寥轻叶落湖心

男：谁解言中意 蓝桥下再相聚
女：谁人隔云端 化蝶翩翩飞去
男：谁的玲珑心 苦等下个七夕
女：空吟一曲 却无人回应

女：树上的鸟儿 成双对啊夜不啼
男：绿水青山 带笑颜也不及你
女：竹笛轻吹不醒 那个花儿呀
男：替你簪在鬓
女：连理枝上 比翼并肩
合：唯愿天地知我意

女：醉了风韵再别古今
女：三腔唱调又一曲
女：花随长堤 飘过江山万里
女：落入梦中也轻盈

男：谁解言中意 蓝桥下再相聚
女：谁人隔云端 化蝶翩翩飞去
男：谁的玲珑心 苦等下个七夕
女：空吟一曲 却无人回应

女：树上的鸟儿 成双对啊夜不啼
男：绿水青山 带笑颜也不及你
女：竹笛轻吹不醒 那个花儿呀
男：替你簪在鬓
女：连理枝上 比翼并肩
合：唯愿天地知我意

女：树上的鸟儿 成双对啊夜不啼
男：绿水青山 带笑颜也不及你
女：竹笛轻吹不醒 那个花儿呀
男：替你簪在鬓
女：连理枝上 比翼并肩
合：唯愿天地知我意

-The End-
收起"
谢友人,古风,"作曲 : 李星月
作词 : 李星月
镜花水月拂袖而逝
辞别昔年已做往事
渡口前离别的影子
到迟暮之年来追忆
恍若昨日是非无惧
初生牛犊何患无辞
还是坚定着你说的勇气
到后来磨砺自己的脾气

漂泊或是流浪去
跟随着你的脚印
沉重道一声知己
刻你在心上难忘记
随波逐流的践行
抑制不住的泪滴
你说要走 心随你动
越过时光的城墙 愿为你

一城烟雨一身蓑衣
挑灯三更影落竹林
小湖畔的柳色已新
交织那段琴瑟和鸣
露重更添风晚来急
清瘦不过绿暗红稀
研磨描句天涯若比邻
吟上流传千古诗句

漂泊或是流浪去
跟随着你的脚印
沉重道一声知己
刻你在心上难忘记
随波逐流的践行
抑制不住的泪滴
你说要走 心随你动
越过时光的城墙

戏腔&RAP：
我孑然一身远行（一城烟雨配蓑衣 说三更影落竹林）
那时年少的身影（小湖畔柳色已新 还交织琴瑟和鸣）
谢了友人这份好情谊（说露重风晚来急 说清瘦绿暗红稀）
还等缘散缘聚（说天涯若比邻 流传千古的诗句）
你书信归来日期（漂泊或是流浪去 跟随着你的脚印）
沧桑过往的痕迹（沉重道一声知己 刻心上难以忘记）
谢了友人这份好情谊（随波逐流的践行 抑制不住的泪滴）
苍白了一生痴情（你说要走 心随你动 越过时光的城墙）
收起"
湘桥月,古风,"作曲 : Mzf小慕
作词 : 口袋易百

幽幽浮生醉 门轻推 仿若前世梦回
窗外柳絮飞 残风吹 回忆惊醒了谁

我潸然落泪 难入睡 潇潇琴声为谁
缘份如落叶 往下坠 今生凋谢无悔
雨淋湿长街 缠绵整夜 是谁错过誓约
我撑伞遇见谁 你擦肩 回眸匆匆离别

遥望 湘桥的月 自顾自盈缺 伊人独憔悴
我痴痴 等你归 历尽了风雪 才知蹉跎岁月
隔望 韩江的水 掀起浪千叠 思绪怎停歇
你临摹 我的美 夕阳映余晖
无题名的碑 情难写

幽幽浮生醉 门轻推 仿若前世梦回
窗外柳絮飞 残风吹 回忆惊醒了谁

我潸然落泪 难入睡 潇潇琴声为谁
缘份如落叶 往下坠 今生凋谢无悔
雨淋湿长街 缠绵整夜 是谁错过誓约
我撑伞遇见谁 你擦肩 回眸匆匆离别

遥望 湘桥的月 自顾自盈缺 伊人独憔悴
我痴痴 等你归 历尽了风雪 才知蹉跎岁月
隔望 韩江的水 掀起浪千叠 思绪怎停歇
你临摹 我的美 夕阳映余晖
无题名的碑 情难写


收起"
踏歌逐梦,古风,"作曲 : 执素兮
作词 : 千月兔
踏歌逐梦
-哏er都国风音乐盛典主题曲-
作曲：执素兮
编曲：潇梦临
作词：千月兔
演唱：晴愔/以冬/潇梦临/哦漏QAQ/执素兮
李蚊香/清平/须臾/王朝/牙牙/佑旻/潇潇雨
辞洛/墨雨晨/千月兔/云雀cream/倾夜/狐妖
小义学长/Ace组合/WH宇恒/秦艾德/玄觞/小魂
和声：执素兮/潇梦临
后期：Mr.曾经/申天奇
美工：凤令君香
曲绘：璎珞
PV：路卡
-H6音乐出品-

【晴愔】往来相思树下灯影逐花 予长情共赴诗话
【以冬】新歌佳酿旧友 飞雪倦了归途 醉得三分喑哑
【潇梦临】你知我恋那春花煮山茶 清风烟雨一冬夏
【哦漏QAQ】鸿雁过风沙 锦书韶华 目中无非是她

【执素兮】远山遮了云霞 灯火又万家 时光寸寸无暇
【李蚊香】有人踏歌而来 耳畔一席话 说着缠绵天下

【清平】最好就能与你 观云舒云卷
【须臾】人间月月好时节
【王朝】词一篇歌一阙 红尘千灯愿
【牙牙】可寻知己红颜

【佑旻】最好就能与你 朱砂点额间
【雨潇潇】眉眼描进画卷
【辞洛】谁的声音 唤醒某个永远
【墨雨晨】撩拨万次心弦

【千月兔】你可知我偏爱俗世繁华 留一道俗世伤疤
【云雀cream】江湖何其大 与你结伴 同赏闹市烟花
【倾夜】远山遮了云霞 灯火又万家 时光寸寸无暇
【狐妖】有人踏歌而来 耳畔一席话 说着缠绵天下

【小义学长】最好就能与你 观云舒云卷
【Ace组合】人间月月好时节
【WH宇恒】词一篇歌一阙 红尘千灯愿
【秦艾德】可寻知己红颜
【玄觞】最好就能与你 朱砂点额间 眉眼描进画卷
【小魂】谁的声音 唤醒某个永远 撩拨万次心弦

【女】最好就能与你 临风心上言 方知天涯不曾远
【男】指尖蝴蝶不见 回眸若蹁跹 许你花香扑面
【合】最好就能与你 数乱多个流年 青山依旧素颜
【合】枕上一梦好眠 不觉吐陈言 梦醒仍是少年

-The End-
收起"
春笺,古风,"作曲 : 银临
作词 : 商连
编曲/混音：灰原穷
母带：周天澈
古筝：墨韵Moyun
笛箫：水玥儿
弦乐：武奥列 李宜珊 张思远 郑颖哲
为我寻诗篇
邂逅在仲春之月
野有蔓草初生露初结
云霞朝雾与新燕
为我寻诗篇
东风三月上巳天
相与芍药洧水边
却道今朝风日恬
让诗行 溯回亘古的月光
映春江 潮落又潮涨
世上炜炜彤管青青子佩
千年前所寄为谁
东门白榆树下
婆娑着哪一瞬芳菲
穿行岁月百转琉璃灯辉
今夜恰星河低垂
多少笺释注解
化作此间欲说还未
为我寻诗篇
坎坎击鼓宛丘间
曾见鹭羽振振若回雪
衔得春云过松泉
为我寻诗篇
微微凉露缀黄叶
在哪幕山川星野
同唱着歌谣半阙
让诗行 溯回亘古的月光
你是我 往复的思量
世上炜炜彤管青青子佩
千年前所寄为谁
东门白榆树下
婆娑着哪一瞬芳菲
穿行岁月百转琉璃灯辉
今夜恰星河低垂
多少笺释注解
化作此间欲说还未
此刻我为你唱着这首歌
心间酿造再斟酌
寥廓时光的你
是否枕着梦轻声和
收起"
满城花开,古风,"作曲 : 何山
作词 : 徐琦
满城花开
作曲/原唱：何山
作词：徐琦
翻唱/后期：五音Jw
海报：重小秀
九月里江南细雨纷纷扬扬
蔷薇花开满青石板的小巷
微风拂过古刹钟声敲响
惊醒了鸟儿衔来杜鹃花床
廊桥古亭倒影在太湖中央
绵绵情丝缠绕淡淡桂花飘香
温酒一杯浅尝隔世梦一场
任多情人醉倒在花海水乡
谁难舍一段尘缘落下诗句千行
谁望穿隔岸灯火欲将心事轻藏
怎料想转眼间月季浓夜初妆
姹紫嫣红竟把世间美好都绽放
谁闻香不禁起舞引得彩蝶双双
谁一笔丹青跃然勾勒你的模样
穿越时间的墙你的美愈发盛放
这满城绝艳叫我怎能忘

天微凉露水浸湿兰花窗
胭脂红寻一抹浅笑唇边藏
千年传说还在琴声中轻唱
油纸伞已泛黄曲终人未散场
谁难舍一段尘缘落下诗句千行
谁望穿隔岸灯火欲将心事轻藏
怎料想转眼间月季浓夜初妆
姹紫嫣红竟把世间美好都绽放
谁闻香不禁起舞引得彩蝶双双
谁一笔丹青跃然勾勒你的模样
穿越时间的墙你的美愈发盛放
这满城绝艳叫我怎能忘
谁难舍一段尘缘落下诗句千行
谁望穿隔岸灯火欲将心事轻藏
怎料想转眼间月季浓夜初妆
姹紫嫣红竟把世间美好都绽放
谁闻香不禁起舞引得彩蝶双双
谁一笔丹青跃然勾勒你的模样
穿越时间的墙你的美愈发盛放
这满城绝艳叫我怎能忘
谁都难忘

收起"
花甲,古风,"作词 : 曲 后弦
甲子的提笔 勾勒你熏衣
秋分我裱起 撕下的年历
庚午未杀青 谷雨落绝句
惜别的桥头 谁与你共沾巾

谢谢你 将日月分秒舍去
用白染发髻 催下轮相遇

孤独的心啊 在笔下融化
转身的刹那 润湿了脸颊
北斗愿取下 舀一宿遗忘
隔夜的城楼留下几缕白发

沉默的人啊 在画中聚散
我怎么舍得 添一笔凄凉
渔火谁点上 暖三尺深寒
晨曦的桥边我搂着你 已花甲

甲子的提笔 勾勒你熏衣
秋分我裱起 撕下的年历
庚午未杀青 谷雨落绝句
惜别的桥头 谁与你共沾巾

谢谢你 将日月分秒舍去
用白染发髻 催下轮相遇

孤独的心啊 在笔下融化
转身的刹那 润湿了脸颊
北斗愿取下 舀一宿遗忘
隔夜的城楼留下几缕白发

沉默的人啊 在画中聚散
我怎么舍得 添一笔凄凉
渔火谁点上 暖三尺深寒
晨曦的桥边我搂着你 已花甲

甲乙丙丁戊 莫匆匆结束
河边只剩沉默的枯木 渊源难追溯
六十年前桥边的人物 一甲子情愫
爱的故事不是梁和祝 只是甲子路

渔火谁点上 暖三尺深寒
晨曦的桥边我搂着你 已花甲

收起"
